panel,min_distinct,min_span,observed_affine_screen,n,median_income,median_span,mean_true_slope,zero_tax_share,share_single,share_similar,mean_error,sd_error,rmse_error,median_iid_se,median_hc3_se,median_max_leverage,share_leverage_gt_09,median_max_loo_change,median_box_radius_100,median_rms_radius_100
own_bracket,2,1000,True,3404,53456,23161,0.157708577946,0.106345475911,0.320211515864,0.310223266745,0.0287890811718,0.718150180722,0.718726994947,0.0234704412255,0.0670538598723,0.812969350815,0.409811985899,0.0561374250994,0.0095973895353,0.0111027825844
own_bracket,2,5000,False,3044,58000,26624.5,0.16745022881,0.0795006570302,0.293035479632,0.296649145861,0.0134295615433,0.507883952557,0.508061475009,0.0233514789975,0.0632816408117,0.771324072255,0.358409986859,0.0531716593351,0.00840379596991,0.00968111765458
own_bracket,2,5000,True,3019,58000,26516,0.167015567954,0.0785028155018,0.291818482941,0.297449486585,0.0133190732075,0.507190174145,0.50736502684,0.0233073177186,0.0630934751287,0.770501859347,0.356409407088,0.0531378780116,0.00841080356479,0.00969460006725
own_bracket,2,10000,False,2606,64515,31546,0.179439177467,0.0452801227936,0.271297006907,0.275134305449,-0.000738742249256,0.381867046471,0.381867761038,0.0249875314043,0.0601577532836,0.73480423974,0.2981580967,0.050890805671,0.00718001896577,0.00849191612767
own_bracket,2,10000,True,2587,64000,31471,0.178670274307,0.0456126787785,0.270583687669,0.275995361422,0.000102987293435,0.382613486021,0.382613499881,0.0249283430746,0.0596474585457,0.734387449316,0.296868960186,0.0506700976706,0.007202372206,0.00852408913475
own_bracket,2,20000,False,1897,75000,38481,0.195197868252,0.0131787032156,0.211386399578,0.240906694781,-0.013920662321,0.285132227038,0.285471840529,0.0267639161685,0.0545368142984,0.684164036543,0.230890880337,0.0456703000275,0.00595845969943,0.00692049867828
own_bracket,2,20000,True,1882,74604.5,38355.5,0.194293304872,0.0132837407014,0.209883103082,0.241764080765,-0.0132779821097,0.285672968212,0.285981379772,0.0266275246785,0.0543783721583,0.684186213397,0.22954303932,0.0454155547057,0.0059852865556,0.00694801230484
own_bracket,3,0,False,3471,52906,22909,0.157490204118,0.107749927975,0.324114088159,0.311437626044,0.0267873246,2.0857632552,2.08593526206,0.023861971805,0.0677311845554,0.818606681392,0.414577931432,0.0571760399711,0.0098152028949,0.0112982215191
own_bracket,3,0,True,3458,52572.5,22721,0.156795836221,0.108155002892,0.323597455176,0.312319259688,0.0274261677951,2.08962893859,2.08980891367,0.0236725502153,0.0675563873472,0.819320419226,0.415268941585,0.0571211981385,0.00984187011932,0.0113465068044
own_bracket,3,1000,False,3417,54000,23279,0.15841044664,0.105940883816,0.3207491952,0.309335674568,0.0281349569095,0.716935181018,0.717487023982,0.0234809500654,0.067102655981,0.812272805334,0.409130816506,0.0562047167915,0.00957668784515,0.0110443431247
own_bracket,3,1000,True,3404,53456,23161,0.157708577946,0.106345475911,0.320211515864,0.310223266745,0.0287890811718,0.718150180722,0.718726994947,0.0234704412255,0.0670538598723,0.812969350815,0.409811985899,0.0561374250994,0.0095973895353,0.0111027825844
own_bracket,3,5000,False,3032,58000,26753.5,0.167766654518,0.0781662269129,0.292546174142,0.296503957784,0.0126482181611,0.506323439308,0.506481394145,0.0233514789975,0.0632816408117,0.770103758908,0.355870712401,0.0531716593351,0.00839457392819,0.00966371326911
own_bracket,3,5000,True,3019,58000,26516,0.167015567954,0.0785028155018,0.291818482941,0.297449486585,0.0133190732075,0.507190174145,0.50736502684,0.0233073177186,0.0630934751287,0.770501859347,0.356409407088,0.0531378780116,0.00841080356479,0.00969460006725
own_bracket,3,10000,False,2600,64500,31546,0.17948788326,0.0453846153846,0.271538461538,0.275,-0.00061325246957,0.381972676221,0.381973168505,0.0249875314043,0.0601577532836,0.733790301372,0.296538461538,0.050890805671,0.00718001896577,0.00849191612767
own_bracket,3,10000,True,2587,64000,31471,0.178670274307,0.0456126787785,0.270583687669,0.275995361422,0.000102987293435,0.382613486021,0.382613499881,0.0249283430746,0.0596474585457,0.734387449316,0.296868960186,0.0506700976706,0.007202372206,0.00852408913475
own_bracket,3,20000,False,1894,75000,38466,0.195216661074,0.0131995776135,0.211721224921,0.240760295671,-0.0140539274492,0.285261265476,0.28560725211,0.0267639161685,0.0545368142984,0.68407188079,0.229672650475,0.0456703000275,0.00596106617101,0.00692365383109
own_bracket,3,20000,True,1882,74604.5,38355.5,0.194293304872,0.0132837407014,0.209883103082,0.241764080765,-0.0132779821097,0.285672968212,0.285981379772,0.0266275246785,0.0543783721583,0.684186213397,0.22954303932,0.0454155547057,0.0059852865556,0.00694801230484
own_bracket,4,0,False,2565,60715,30858,0.174547459771,0.0627680311891,0.302144249513,0.288888888889,0.0131805886247,0.568963736168,0.569116386155,0.0280450794395,0.0541668291554,0.704124065583,0.222222222222,0.0454312931749,0.00745844080385,0.00874506726337
own_bracket,4,0,True,2553,60016,30688,0.173756364808,0.0630630630631,0.30160595378,0.289855072464,0.0138832208391,0.570084346711,0.570253370166,0.0279946068032,0.0537798036723,0.704559554407,0.222483352918,0.0453998162366,0.00748053315057,0.0087812063707
own_bracket,4,1000,False,2563,61000,30878,0.174586123408,0.0628170113149,0.30238002341,0.289114319157,0.00708116111418,0.484090545594,0.484142333592,0.0279946068032,0.0537798036723,0.70377017424,0.222395630121,0.0453998162366,0.00745568173206,0.00874047507844
own_bracket,4,1000,True,2551,60059,30738,0.173794590097,0.0631125049,0.301842414739,0.290082320659,0.00775565226012,0.484983608063,0.48504561665,0.027846501438,0.0537453346101,0.704517722911,0.222657781262,0.0453809356138,0.00747641146608,0.00877859505454
own_bracket,4,5000,False,2482,62624,31591.5,0.177471488579,0.0543916196616,0.291297340854,0.286462530218,0.00634786417951,0.449930631665,0.449975408984,0.02774964957,0.0536528926608,0.698662093525,0.216357775987,0.0450554776504,0.00723188360287,0.00857421866361
own_bracket,4,5000,True,2470,62237,31516,0.176668016071,0.0546558704453,0.290688259109,0.287449392713,0.00704091168966,0.450752035248,0.450807022702,0.0276744914855,0.0535857612052,0.699081942124,0.216599190283,0.044860961713,0.00726140434295,0.00861258812
own_bracket,4,10000,False,2291,65051,33550,0.183877885084,0.0362287210825,0.27542557835,0.272370144042,-0.00400377571184,0.320954643477,0.320979615224,0.0277881623212,0.0519386318644,0.687079919064,0.203841117416,0.0435033658279,0.00681668997933,0.00808655179807
own_bracket,4,10000,True,2279,65000,33465,0.18304080727,0.036419482229,0.274681878017,0.273365511189,-0.00330715102058,0.321411278617,0.321428292578,0.0277111368187,0.0518392947797,0.687255776271,0.204036858271,0.0433898756828,0.00683423736317,0.00810367667465
own_bracket,4,20000,False,1778,75000,38926,0.19658385507,0.0106861642295,0.217097862767,0.243532058493,-0.0104498075426,0.268681887474,0.268885022146,0.0282145870071,0.0489922992312,0.667999846083,0.180539932508,0.0404734624353,0.00593544895735,0.00692135591601
own_bracket,4,20000,True,1767,75000,38757,0.195687606053,0.010752688172,0.215619694397,0.244482173175,-0.00972043753347,0.268993040405,0.269168613869,0.0280511236365,0.0488370045108,0.668474266484,0.180531975099,0.0401719274847,0.00595363169573,0.00694662786053
own_bracket,6,0,False,1016,70000,39792,0.198826917346,0.0177165354331,0.325787401575,0.284448818898,-0.00887857538648,0.287835904895,0.287972806438,0.0297667870274,0.0406499086911,0.554259184352,0.0472440944882,0.0308962072796,0.00603846384877,0.00710304039773
own_bracket,6,0,True,1013,70000,39747,0.19841066137,0.0177690029615,0.324777887463,0.285291214215,-0.00859557966545,0.288065576351,0.288193789434,0.029728881672,0.0406016335368,0.554538783232,0.0473840078973,0.0308677336997,0.00604206186562,0.00711222173198
own_bracket,6,1000,False,1016,70000,39792,0.198826917346,0.0177165354331,0.325787401575,0.284448818898,-0.00887857538648,0.287835904895,0.287972806438,0.0297667870274,0.0406499086911,0.554259184352,0.0472440944882,0.0308962072796,0.00603846384877,0.00710304039773
own_bracket,6,1000,True,1013,70000,39747,0.19841066137,0.0177690029615,0.324777887463,0.285291214215,-0.00859557966545,0.288065576351,0.288193789434,0.029728881672,0.0406016335368,0.554538783232,0.0473840078973,0.0308677336997,0.00604206186562,0.00711222173198
own_bracket,6,5000,False,1014,70000,39834,0.198873913235,0.0177514792899,0.324457593688,0.285009861933,-0.0101693230729,0.285096848776,0.285278159545,0.0297667870274,0.0406499086911,0.553950518638,0.0473372781065,0.0308962072796,0.00603451283844,0.00709443958447
own_bracket,6,5000,True,1011,70000,39783,0.19845697326,0.0178041543027,0.323442136499,0.285855588526,-0.00988959763041,0.28532230085,0.285493641792,0.029728881672,0.0406016335368,0.553979585471,0.0474777448071,0.0308677336997,0.00604064464649,0.00711145464463
own_bracket,6,10000,False,1006,70210,39987,0.199759590465,0.0149105367793,0.321073558648,0.283300198807,-0.0106114260645,0.285469831781,0.285666986577,0.0297667870274,0.0407152596606,0.553950518638,0.0477137176938,0.0311511384101,0.00601314703637,0.00706176494096
own_bracket,6,10000,True,1003,70000,39940,0.199341974031,0.0149551345962,0.320039880359,0.284147557328,-0.0103307918538,0.285698334159,0.285885052778,0.029728881672,0.040703388281,0.553979585471,0.0478564307079,0.031017803772,0.00602817935936,0.00708222735849
own_bracket,6,20000,False,900,75000,41918.5,0.206731275614,0.00222222222222,0.281111111111,0.266666666667,-0.0159291478196,0.25964343578,0.260131604181,0.0288880678747,0.0400924076142,0.551716378213,0.0466666666667,0.0306646934383,0.00574148900411,0.00669641178056
own_bracket,6,20000,True,897,75000,41897,0.206287625415,0.00222965440357,0.279821627648,0.267558528428,-0.0156331356144,0.25983996726,0.260309822164,0.0285943547098,0.0400464799589,0.552099175997,0.0468227424749,0.0305017188319,0.00574611011516,0.00670141732346
random_mid,2,0,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,2,1000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,2,5000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,2,10000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,2,20000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,3,0,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,3,1000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,3,5000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,3,10000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,3,20000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,4,0,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,4,1000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,4,5000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,4,10000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,4,20000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,6,0,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,6,1000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,6,5000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,6,10000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_mid,6,20000,False,4197,45000,144910,0.206489653526,0,0.344293543007,0.323326185371,-0.0363419094664,0.161948341181,0.165975900645,0.0164419062724,0.021384712598,0.389050634356,0,0.0161415489041,0.00181373197702,0.00214532899487
random_full,2,0,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,2,1000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,2,5000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,2,10000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,2,20000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,3,0,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,3,1000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,3,5000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,3,10000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
random_full,3,20000,False,4197,45000,424167,0.289386239496,0,0.344293543007,0.323326185371,-0.109014882397,0.168871559535,0.201002109949,0.0120713383431,0.0175398655533,0.39781281045,0,0.0135152570952,0.000628330470253,0.000782265486635
