sd,loss_pct_eu,loss_pct_expected_rule
0.0,0.0,0.0
0.03333333333333333,0.0,0.0
0.06666666666666667,0.0,0.0
0.1,0.0,0.0
0.13333333333333333,0.0,0.0
0.16666666666666666,0.0,0.0
0.2,0.0,0.0
