sd,opt_tax_certain,opt_tax_uncertain,welfare_certain,welfare_uncertain
0.0,0.6,0.6,63.68808980147831,63.68808980147831
0.05,0.6,0.1769230769230769,63.68808980147831,55.41625393120064
0.1,0.6,0.1769230769230769,63.68808980147831,55.40304201233897
0.15000000000000002,0.6,0.1628205128205128,63.68808980147831,55.40558639794813
0.2,0.6,0.1628205128205128,63.68808980147831,55.41368681333841
